Petroleum Experts,Move v1.1
Vertex Data,Vertex Data,Vertex Data,Orientation Data,Orientation Data,Orientation Data,Container
Real,Real,Real,Real,Real,Real,Text
X(East),Y(North),Z,dip,azimuth,strike,Object Name
#FF0000,#00FF00,#0000FF,#FFFFFF,#FFFFFF,#FFFFFF,#3F3B1F
metre,metre,metre,degree,degree,degree,
xy,xy,elevation,orientation,orientation,orientation,
1604400.008755,5292450.553401,-23671.558825,55.228958,311.165985,221.165985,Leader: South
1603991.915403,5291982.289094,-23670.947241,55.244961,311.060913,221.060913,Leader: South
1604067.165870,5291367.670831,-23007.905756,55.207375,311.051544,221.051544,Leader: South
1603635.904620,5291917.830052,-23995.893294,55.149044,311.155792,221.155792,Leader: South
1603374.159114,5292196.094746,-24542.303335,55.188946,311.159027,221.159027,Leader: South
1603629.184456,5292791.925921,-24829.669205,55.164658,311.128204,221.128204,Leader: South
1603292.959714,5293035.018134,-25423.747573,55.202484,311.126953,221.126953,Leader: South
1603611.037742,5293848.355713,-25848.407426,55.187180,311.105408,221.105408,Leader: South
1603186.632794,5293970.457223,-26423.485918,55.159851,311.115082,221.115082,Leader: South
1602576.514384,5293454.368505,-26597.036589,55.180099,311.040527,221.040527,Leader: South
1604270.607118,5294365.119361,-25622.491694,55.180916,311.123199,221.123199,Leader: South
1604551.788300,5295136.220821,-26047.777985,55.208874,311.170624,221.170624,Leader: South
1605262.650997,5295492.467603,-25614.775350,55.222805,311.140015,221.140015,Leader: South
1605639.420183,5295131.779748,-24864.581891,55.212883,311.137146,221.137146,Leader: South
1605328.005021,5294458.322848,-24564.622940,55.207237,311.122559,221.122559,Leader: South
1604670.054654,5294047.909242,-24889.530108,55.209400,311.118195,221.118195,Leader: South
1604346.710019,5293288.053382,-24521.367471,55.191441,311.082214,221.082214,Leader: South
1604624.234159,5293014.327292,-23961.908618,55.174549,311.081451,221.081451,Leader: South
1605287.746778,5293381.669093,-23589.894317,55.178326,311.076355,221.076355,Leader: South
1605668.173005,5294065.808788,-23824.446002,55.196606,311.122467,221.122467,Leader: South
1606384.459517,5294511.362345,-23469.929986,55.189671,311.134888,221.134888,Leader: South
1606693.860818,5294251.627395,-22889.438879,55.141376,311.135132,221.135132,Leader: South
1606323.842836,5293482.220694,-22562.435134,55.165436,311.161987,221.161987,Leader: South
1606714.406974,5293364.262837,-22028.120342,55.187431,311.155914,221.155914,Leader: South
1607326.016300,5293787.367032,-21766.291929,55.188206,311.153259,221.153259,Leader: South
1607562.072071,5293485.075992,-21223.917489,55.266685,311.171875,221.171875,Leader: South
1607166.031468,5293009.216911,-21202.207879,55.263397,311.153198,221.153198,Leader: South
1607175.564828,5292694.391638,-20893.658693,55.185722,311.100800,221.100800,Leader: South
1607668.527302,5292845.553132,-20502.909671,55.127312,311.122711,221.122711,Leader: South
1608141.439823,5293436.335355,-20550.093796,55.145744,311.196747,221.196747,Leader: South
1608044.517951,5293761.032942,-20962.552430,55.234787,311.204315,221.204315,Leader: South
1608229.137945,5294318.248060,-21288.918893,55.090420,310.978302,220.978302,Leader: South
1607673.437525,5294283.515915,-21857.912435,55.117432,310.957336,220.957336,Leader: South
1607431.846180,5294629.818421,-22446.744593,55.229393,311.033966,221.033966,Leader: South
1608666.122179,5293629.320675,-20165.017201,55.196190,311.156586,221.156586,Leader: South
1609213.027885,5294234.657721,-20168.548885,55.322456,313.307526,223.307526,Leader: South
1609690.723901,5294213.841552,-19629.776212,56.810944,312.464935,222.464935,Leader: South
1609439.452685,5293501.632868,-19205.062714,55.286945,311.004242,221.004242,Leader: South
1609812.595968,5293452.226985,-18752.435756,55.221195,311.019073,221.019073,Leader: South
1609722.276847,5292969.082878,-18393.912277,55.227554,311.022583,221.022583,Leader: South
1609282.252827,5292440.582239,-18371.447602,55.273968,311.156281,221.156281,Leader: South
1608745.169429,5292290.830613,-18811.906090,55.234493,311.221405,221.221405,Leader: South
1608494.047063,5291831.687801,-18649.232390,55.199390,311.079407,221.079407,Leader: South
1608942.452797,5291679.235482,-18019.260550,55.147331,311.068329,221.068329,Leader: South
1609428.359081,5292119.745234,-17909.197031,55.153278,311.121521,221.121521,Leader: South
1609996.846490,5292316.413387,-17479.656511,55.164806,311.110168,221.110168,Leader: South
1610093.704757,5291793.128317,-16880.224477,55.175694,311.116119,221.116119,Leader: South
1610692.454534,5291867.388592,-16300.467245,55.280186,311.047119,221.047119,Leader: South
1610647.947981,5291271.834597,-15785.708173,55.160240,310.985992,220.985992,Leader: South
1610064.308575,5290725.126313,-15902.036530,55.181366,311.176117,221.176117,Leader: South
1609424.470139,5290589.839265,-16467.155522,55.234905,311.162018,221.162018,Leader: South
1609067.338559,5290093.933356,-16384.572431,55.221752,311.124390,221.124390,Leader: South
1609473.832444,5289949.490945,-15806.829770,55.223713,311.124115,221.124115,Leader: South
1610008.866688,5290351.811972,-15608.292331,55.219681,311.213257,221.213257,Leader: South
1610480.942796,5290241.263775,-14992.824744,55.167973,311.215912,221.215912,Leader: South
1610968.112462,5290558.581820,-14765.215280,55.212406,311.004303,221.004303,Leader: South
1611229.102552,5291127.312239,-15019.963527,55.278297,311.124512,221.124512,Leader: South
1611846.812753,5291394.475020,-14604.882866,55.050549,311.252045,221.252045,Leader: South
1612204.582805,5291894.804895,-14763.533214,57.879726,319.336853,229.336853,Leader: South
1611822.183786,5292016.568396,-15289.895854,56.114941,319.732605,229.732605,Leader: South
1611210.588618,5291478.649936,-15371.478640,55.045296,311.028442,221.028442,Leader: South
1612021.515992,5292505.196157,-15687.507516,58.360924,321.323425,231.323425,Leader: South
1611454.427376,5292562.831691,-16283.849374,55.238487,322.635223,232.635223,Leader: South
1611594.861585,5293129.971732,-16797.814666,54.223354,321.936127,231.936127,Leader: South
1612854.674083,5292183.540142,-14590.188853,54.323425,330.847046,240.847046,Leader: South
1611909.172977,5291063.255228,-14223.947396,55.202656,311.347809,221.347809,Leader: South
1611415.210660,5290527.762249,-14251.170806,55.147007,311.049622,221.049622,Leader: South
1611456.056653,5290115.202816,-13816.742688,55.258110,311.102722,221.102722,Leader: South
1612023.685854,5290375.805414,-13446.244096,55.322987,311.059845,221.059845,Leader: South
1612346.724946,5291017.939042,-13705.824687,55.418743,311.253784,221.253784,Leader: South
1612300.440625,5290193.793391,-12974.308638,55.053963,310.997681,220.997681,Leader: South
1612195.682205,5289720.305324,-12640.562613,55.248081,311.219604,221.219604,Leader: South
1612832.728793,5289835.978816,-12058.594596,55.348457,311.165710,221.165710,Leader: South
1613210.778398,5290327.834024,-12144.279689,56.328396,314.764221,224.764221,Leader: South
1612970.437784,5290579.403779,-12642.553115,53.737980,314.523926,224.523926,Leader: South
1613802.598864,5290584.116975,-11920.552869,50.503487,326.280945,236.280945,Leader: South
1614057.777307,5291137.553466,-12382.789576,55.845093,331.628571,241.628571,Leader: South
1613976.101751,5290274.220470,-11415.181907,59.359756,325.002960,235.002960,Leader: South
1613588.834297,5289657.801692,-11076.747332,54.702984,311.745850,221.745850,Leader: South
1613806.129877,5289303.910053,-10506.990090,55.446541,311.628906,221.628906,Leader: South
1614348.046061,5289437.681005,-10109.186625,52.908581,317.241089,227.241089,Leader: South
1614687.407768,5289901.862074,-10356.932751,56.552212,330.124329,240.124329,Leader: South
1614532.759038,5290384.509900,-11093.170791,55.543369,329.865265,239.865265,Leader: South
1614492.201961,5288889.839942,-9429.079667,54.265316,317.947540,227.947540,Leader: South
1615071.900923,5289014.116956,-9069.444210,50.340389,321.743347,231.743347,Leader: South
1615394.865107,5288779.351254,-8543.544967,57.062225,321.636810,231.636810,Leader: South
1616197.576817,5289216.370456,-8405.968695,55.868843,332.072266,242.072266,Leader: South
1616422.603885,5289666.304668,-8834.192963,55.622505,331.925171,241.925171,Leader: South
1616571.530906,5289031.746875,-7907.324864,55.836010,332.090149,242.090149,Leader: South
1617266.793090,5289192.549490,-7636.490447,55.848911,332.028107,242.028107,Leader: South
1617291.159395,5288712.231452,-6993.682663,55.903057,332.039124,242.039124,Leader: South
1617660.478241,5288634.754612,-6637.155297,55.864857,332.064148,242.064148,Leader: South
1617151.172222,5287965.468804,-6128.468383,54.927059,331.816681,241.816681,Leader: South
1617644.327650,5287967.142026,-5790.421530,55.728889,331.426514,241.426514,Leader: South
1618500.401991,5288553.183249,-5950.459627,55.801186,331.999023,241.999023,Leader: South
1618386.390024,5288928.747335,-6518.106778,55.879490,332.013611,242.013611,Leader: South
1618924.446764,5288376.632769,-5429.348526,55.720581,332.074402,242.074402,Leader: South
1618406.158488,5287794.270879,-5029.595451,55.764664,332.141815,242.141815,Leader: South
1617489.371056,5287539.388396,-5340.534350,56.655941,331.541595,241.541595,Leader: South
1616765.144775,5286919.723657,-5187.461018,48.523113,320.523895,230.523895,Leader: South
1616976.581409,5286666.275116,-4716.490927,62.034927,321.545105,231.545105,Leader: South
1616716.416278,5286118.244803,-4343.134055,55.142681,312.707336,222.707336,Leader: South
1617204.860986,5285992.776257,-3705.246559,55.170906,312.687805,222.687805,Leader: South
1617215.353958,5285529.807211,-3244.596511,55.047318,312.531433,222.531433,Leader: South
1617694.807010,5285537.468161,-2765.624653,53.091663,313.325836,223.325836,Leader: South
1618265.260402,5285993.086936,-2801.439038,57.069729,330.979645,240.979645,Leader: South
1618236.216155,5286317.878947,-3242.728851,54.908257,330.656219,240.656219,Leader: South
1617655.269792,5286325.229217,-3667.564514,55.582020,329.830750,239.830750,Leader: South
1617605.519444,5286780.320113,-4277.770601,55.545757,329.798218,239.798218,Leader: South
1618817.231360,5286069.317120,-2504.719463,55.860611,331.988678,241.988678,Leader: South
1618740.749108,5285531.258382,-1868.806092,55.155575,331.851624,241.851624,Leader: South
1619329.759670,5285623.272564,-1582.225281,55.440952,331.443085,241.443085,Leader: South
1619859.984599,5286267.436003,-2041.783158,55.690609,332.014404,242.014404,Leader: South
1619506.283048,5286451.313042,-2524.601922,55.855957,331.966278,241.966278,Leader: South
1619647.875950,5286836.237864,-2926.822739,55.798687,331.933533,241.933533,Leader: South
1620350.625688,5286414.678637,-1893.870508,55.762230,331.871338,241.871338,Leader: South
1620610.481560,5286194.006781,-1427.936779,55.758854,331.872528,241.872528,Leader: South
1621149.524771,5286633.696303,-1626.290166,55.757328,332.111359,242.111359,Leader: South
1620889.668899,5286854.368159,-2092.223895,55.840202,332.069366,242.069366,Leader: South
1618122.095463,5284880.960023,-1684.590603,56.150429,312.953278,222.953278,Leader: South
1617628.124324,5284963.399986,-2284.689590,54.350418,314.185242,224.185242,Leader: South
1617199.937012,5284514.957148,-2291.803497,55.167755,311.132172,221.132172,Leader: South
1616796.382184,5284560.727746,-2772.615852,55.230839,311.077759,221.077759,Leader: South
1616318.229606,5284028.022426,-2787.416999,55.239189,311.099304,221.099304,Leader: South
1615701.904996,5283726.080854,-3170.007964,55.172039,311.120270,221.120270,Leader: South
1615244.102192,5283105.274421,-3078.157457,55.207359,311.182434,221.182434,Leader: South
1615600.363486,5283016.130216,-2608.370560,55.145916,311.187500,221.187500,Leader: South
1616269.754065,5283631.512921,-2465.335040,55.150799,311.050537,221.050537,Leader: South
1616846.830765,5283855.156089,-2051.297903,55.146648,311.051697,221.051697,Leader: South
1615758.501433,5284172.947140,-3531.432546,55.198853,311.132050,221.132050,Leader: South
1616323.560303,5284915.670600,-3620.699532,55.216518,310.996613,220.996613,Leader: South
1616166.222891,5285295.819728,-4151.184515,55.267498,311.008179,221.008179,Leader: South
1616264.941131,5285772.133331,-4494.545356,55.267136,311.007568,221.007568,Leader: South
1615761.337574,5285791.508101,-5059.714144,55.146473,311.072174,221.072174,Leader: South
1615396.569991,5285278.961444,-4970.645449,55.154346,311.120270,221.120270,Leader: South
1615622.926080,5285001.681035,-4463.154101,55.224865,311.126160,221.126160,Leader: South
1614771.575624,5285030.184765,-5411.954811,55.155376,311.118805,221.118805,Leader: South
1614421.813494,5284487.469850,-5277.932168,55.146690,311.098602,221.098602,Leader: South
1613668.549816,5283992.925185,-5625.420624,55.133404,311.154877,221.154877,Leader: South
1613639.251607,5283442.306633,-5137.093345,55.126328,311.149994,221.149994,Leader: South
1613134.801851,5284064.649142,-6271.328430,55.227104,311.137329,221.137329,Leader: South
1613348.021345,5284869.651855,-6803.123889,55.242603,311.156799,221.156799,Leader: South
1613965.219779,5285388.055736,-6625.198565,55.240475,311.166504,221.166504,Leader: South
1614544.957218,5285391.111150,-5999.113852,55.247326,311.162262,221.162262,Leader: South
1615051.517378,5286039.920099,-6064.136924,55.223743,311.078552,221.078552,Leader: South
1614968.626347,5286466.229580,-6558.193113,55.294601,311.102844,221.102844,Leader: South
1615361.347213,5287094.369309,-6725.191382,55.280579,310.863586,220.863586,Leader: South
1615071.989817,5287305.046099,-7237.417413,55.016663,310.871918,220.871918,Leader: South
1614612.687758,5286875.983455,-7331.260180,55.020336,311.041595,221.041595,Leader: South
1614568.223589,5286387.271118,-6918.317284,55.224724,311.143646,221.143646,Leader: South
1614071.377181,5285957.906223,-7050.345807,55.225658,311.140228,221.140228,Leader: South
1613711.301167,5286169.362046,-7640.652145,55.175079,311.133545,221.133545,Leader: South
1613094.476318,5285961.535947,-8111.767304,55.168941,311.149841,221.149841,Leader: South
1613850.501746,5286698.072967,-7990.540338,55.202801,311.207214,221.207214,Leader: South
1614255.041929,5286975.329481,-7813.176897,55.296978,310.827362,220.827362,Leader: South
1614317.001948,5287589.163021,-8325.749755,55.327179,310.895111,220.895111,Leader: South
1613888.795717,5287589.541591,-8791.163911,55.055378,311.040710,221.040710,Leader: South
1613533.340876,5286988.086789,-8608.056354,55.123730,311.225983,221.225983,Leader: South
1613668.347303,5287886.161881,-9310.552695,55.279572,311.111511,221.111511,Leader: South
1613914.154412,5288443.890632,-9571.117722,55.203167,310.957275,220.957275,Leader: South
1613560.233336,5288718.021238,-10214.871089,55.259480,310.962311,220.962311,Leader: South
1613147.112080,5288518.098292,-10474.150375,55.110500,311.180511,221.180511,Leader: South
1612773.569114,5288598.312413,-10954.389501,55.253078,311.167450,221.167450,Leader: South
1612411.656685,5288107.400681,-10881.906105,55.225010,311.093384,221.093384,Leader: South
1612785.199650,5288027.186561,-10401.666979,55.102917,311.125671,221.125671,Leader: South
1611875.684309,5287644.242091,-11024.510925,55.204910,311.147461,221.147461,Leader: South
1611779.790984,5287129.576455,-10640.662664,55.254700,311.183533,221.183533,Leader: South
1611467.092975,5286623.022299,-10499.798105,55.229996,311.092682,221.092682,Leader: South
1610971.095948,5286199.749564,-10636.828307,55.207886,311.152008,221.152008,Leader: South
